"date","stream","qls","POC_in_gd","temp.celsius","avg_k","reach.top.","reach.to_1","reach.bott","reach.bo_1","weir.lat","weir.long","stream.nam","reference","om_collect","serial_yea","direction_","xcoord","ycoord","zcoord","basin_id","geometry"
2017-11-23,"WS18",1.316550926,7.37240182627738,7.323739583,NA,35.05114,-83.43612,35.05131,-83.43629,NA,NA,"Grady Branch","Y","2017-2018","2017-2018","Up",-83.4361223206152,35.0514219548254,0,"BallCreek",c(672810.374369259, 503302.521978021, 0)
2017-11-24,"WS18",1.316550926,3.90315756618556,6.980229167,NA,35.05114,-83.43612,35.05131,-83.43629,NA,NA,"Grady Branch","Y","2017-2018","2017-2018","Up",-83.4361223206152,35.0514219548254,0,"BallCreek",c(672810.374369259, 503302.521978021, 0)
2017-11-25,"WS18",1.316550926,6.68270866015773,7.36715625,NA,35.05114,-83.43612,35.05131,-83.43629,NA,NA,"Grady Branch","Y","2017-2018","2017-2018","Up",-83.4361223206152,35.0514219548254,0,"BallCreek",c(672810.374369259, 503302.521978021, 0)
2017-11-17,"WS32",10.54895833,5.79033044708989,8.949020833,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-21,"WS32",10.72928241,6.25730079949545,8.565270833,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-15,"WS32",10.90486111,8.62282374930326,9.594135417,0.00785758932112643,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-16,"WS32",10.76724537,9.38825918635006,9.855802083,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-22,"WS32",10.80046296,6.01051526702986,9.160166667,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-23,"WS32",10.51574074,6.93012934993294,8.138083333,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-14,"WS32",11.24652778,7.45927368794951,9.916958333,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-13,"WS31",8.633796296,4.85644385003036,10.99941667,NA,35.056493,-83.450184,35.056502,-83.449797,NA,NA,"Mill Branch","Y","2018-2019","2017-2018","Down",-83.4498097478076,35.056423538953,0,"ShopeFork",c(668799.704150721, 505304.228684782, 0)
2017-11-14,"WS31",8.452777778,7.37196992486582,10.41590625,NA,35.056493,-83.450184,35.056502,-83.449797,NA,NA,"Mill Branch","Y","2018-2019","2017-2018","Down",-83.4498097478076,35.056423538953,0,"ShopeFork",c(668799.704150721, 505304.228684782, 0)
2017-11-18,"WS32",11.12314815,6.11994986157016,9.856572917,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-19,"WS32",11.85868056,5.75022379073249,9.216583333,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-20,"WS32",10.78622685,7.32537723566501,7.415458333,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-11,"WS32",11.71631944,7.66636683490651,9.692604167,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-15,"WS31",8.322916667,4.16130991519744,10.24951042,0.00870446293940896,35.056493,-83.450184,35.056502,-83.449797,NA,NA,"Mill Branch","Y","2018-2019","2017-2018","Down",-83.4498097478076,35.056423538953,0,"ShopeFork",c(668799.704150721, 505304.228684782, 0)
2017-11-17,"WS31",8.134027778,7.6834961453268,9.63165625,NA,35.056493,-83.450184,35.056502,-83.449797,NA,NA,"Mill Branch","Y","2018-2019","2017-2018","Down",-83.4498097478076,35.056423538953,0,"ShopeFork",c(668799.704150721, 505304.228684782, 0)
2017-11-24,"WS13",1.688888889,6.45559122571367,7.701583333,NA,35.05922,-83.43298,35.05938,-83.4326,NA,NA,"Carpenter Creek","Y","2017-2018","2017-2018","Down",-83.4325266984924,35.0593857685154,0,"ShopeFork",c(674014.760128262, 506149.904532111, 0)
2017-11-19,"WS31",8.728240741,8.14824879994051,9.86278125,NA,35.056493,-83.450184,35.056502,-83.449797,NA,NA,"Mill Branch","Y","2018-2019","2017-2018","Down",-83.4498097478076,35.056423538953,0,"ShopeFork",c(668799.704150721, 505304.228684782, 0)
2017-11-10,"WS32",12.02951389,5.55553508888748,10.47403125,NA,35.05013,-83.45432,35.05021,-83.45403,NA,NA,"Cunningham Creek","Y","2017-2018","2017-2018","Down",-83.454062718341,35.0502076473534,0,"ShopeFork",c(667426.777446079, 503101.374341204, 0)
2017-11-23,"WS08",151.4722222,6.55267504252876,7.341885417,NA,35.06084,-83.43223,35.06057,-83.43155,NA,NA,"Lower Shope Fork","Y","2017-2018","2017-2018","NA",-83.431489069167,35.0605784780626,0,"ShopeFork",c(674344.330292033, 506569.684638456, 0)
2017-11-16,"WS31",8.318981481,6.95781590667229,10.53433333,NA,35.056493,-83.450184,35.056502,-83.449797,NA,NA,"Mill Branch","Y","2018-2019","2017-2018","Down",-83.4498097478076,35.056423538953,0,"ShopeFork",c(668799.704150721, 505304.228684782, 0)
2017-11-18,"WS31",8.374074074,7.04500376210484,10.39430208,NA,35.056493,-83.450184,35.056502,-83.449797,NA,NA,"Mill Branch","Y","2018-2019","2017-2018","Down",-83.4498097478076,35.056423538953,0,"ShopeFork",c(668799.704150721, 505304.228684782, 0)
2017-11-25,"WS13",1.644444444,6.44129430129053,7.994520833,NA,35.05922,-83.43298,35.05938,-83.4326,NA,NA,"Carpenter Creek","Y","2017-2018","2017-2018","Down",-83.4325266984924,35.0593857685154,0,"ShopeFork",c(674014.760128262, 506149.904532111, 0)
